ticket_id,customer_id,ticket_date,category,priority,channel,resolution_time_hours,satisfaction_score,status
TKT_000324,CUST_000368,2024-06-26,Transaction,Low,Chat,13.13,5.0,Closed
TKT_000325,CUST_000369,2024-09-25,Card,Low,App,27.29,2.0,Closed
TKT_000326,CUST_000369,2024-05-06,Transaction,High,Email,10.66,3.0,Closed
TKT_000327,CUST_000369,2024-06-22,Technical,High,Chat,12.45,2.0,Closed
TKT_000328,CUST_000369,2024-08-28,Transaction,High,App,14.05,3.0,Closed
TKT_000329,CUST_000370,2024-07-21,Fraud,Low,App,,,Open
TKT_000330,CUST_000370,2024-05-04,Transaction,Low,Chat,47.59,2.0,Closed
TKT_000331,CUST_000370,2024-05-12,Technical,Medium,Phone,7.01,5.0,Closed
TKT_000332,CUST_000370,2024-06-25,Technical,Low,Email,13.71,1.0,Closed
TKT_000333,CUST_000372,2024-06-20,Card,Medium,App,25.99,5.0,Closed
TKT_000334,CUST_000373,2024-05-18,Transaction,High,Phone,1.97,2.0,Closed
TKT_000335,CUST_000374,2024-05-08,Account,Low,App,14.64,1.0,Closed
TKT_000336,CUST_000374,2024-10-15,Card,Low,Phone,12.62,1.0,Closed
TKT_000337,CUST_000375,2024-10-01,Card,High,Chat,10.98,2.0,Closed
TKT_000338,CUST_000375,2024-07-23,Account,High,App,20.34,3.0,Closed
TKT_000339,CUST_000381,2024-07-01,Card,Low,Chat,39.22,4.0,Closed
TKT_000340,CUST_000381,2024-08-01,Account,Low,App,16.18,3.0,Closed
TKT_000341,CUST_000381,2024-06-04,Transaction,Medium,Email,10.43,3.0,Closed
TKT_000342,CUST_000384,2024-08-04,Transaction,Medium,Chat,12.59,2.0,Closed
TKT_000343,CUST_000387,2024-05-11,Technical,Low,Email,46.91,4.0,Closed
TKT_000344,CUST_000388,2024-07-10,Transaction,Low,Email,16.63,5.0,Closed
TKT_000345,CUST_000388,2024-06-05,Account,Medium,App,51.71,5.0,Closed
TKT_000346,CUST_000394,2024-05-07,Transaction,Low,Chat,68.82,1.0,Closed
TKT_000347,CUST_000396,2024-07-11,Transaction,Medium,App,,,Open
TKT_000348,CUST_000396,2024-07-13,Technical,Low,Chat,7.41,2.0,Closed
TKT_000349,CUST_000397,2024-06-06,Account,Low,App,11.51,4.0,Closed
TKT_000350,CUST_000399,2024-09-14,Technical,Low,Chat,3.85,4.0,Closed
TKT_000351,CUST_000399,2024-10-01,Account,Medium,Chat,8.55,2.0,Closed
TKT_000352,CUST_000400,2024-09-04,Card,Medium,App,26.75,3.0,Closed
TKT_000353,CUST_000401,2024-09-18,Transaction,Low,App,14.32,1.0,Closed
TKT_000354,CUST_000402,2024-08-25,Other,Medium,Email,22.4,5.0,Closed
TKT_000355,CUST_000402,2024-06-04,Transaction,High,App,31.96,4.0,Closed
TKT_000356,CUST_000404,2024-08-03,Other,Medium,Chat,28.69,2.0,Closed
TKT_000357,CUST_000405,2024-05-28,Transaction,Medium,Phone,9.4,5.0,Closed
TKT_000358,CUST_000406,2024-08-01,Account,High,Chat,39.59,5.0,Closed
TKT_000359,CUST_000407,2024-07-25,Card,High,Phone,24.16,5.0,Closed
TKT_000360,CUST_000407,2024-06-06,Account,Medium,App,,,Open
TKT_000361,CUST_000408,2024-05-09,Technical,Medium,Phone,10.76,4.0,Closed
TKT_000362,CUST_000409,2024-08-16,Transaction,High,Chat,37.18,1.0,Closed
TKT_000363,CUST_000409,2024-09-27,Transaction,Low,Phone,62.64,3.0,Closed
TKT_000364,CUST_000411,2024-08-25,Technical,Low,Phone,10.51,3.0,Closed
TKT_000365,CUST_000413,2024-06-14,Technical,Low,App,22.08,4.0,Closed
TKT_000366,CUST_000416,2024-08-23,Technical,Low,App,27.74,5.0,Closed
TKT_000367,CUST_000416,2024-10-15,Other,Medium,Email,11.87,2.0,Closed
TKT_000368,CUST_000416,2024-10-08,Technical,Medium,App,,,Open
TKT_000369,CUST_000416,2024-07-29,Card,Medium,App,18.94,4.0,Closed
TKT_000370,CUST_000416,2024-10-02,Fraud,Low,Phone,1.29,3.0,Closed
TKT_000371,CUST_000416,2024-08-23,Account,Low,Email,15.26,3.0,Closed
TKT_000372,CUST_000418,2024-10-22,Technical,Low,Email,5.9,3.0,Closed
TKT_000373,CUST_000418,2024-07-26,Technical,High,Phone,,,Open
TKT_000374,CUST_000418,2024-07-14,Technical,Low,Email,50.33,1.0,Closed
TKT_000375,CUST_000419,2024-09-19,Transaction,Low,Phone,5.94,3.0,Closed
TKT_000376,CUST_000420,2024-09-09,Account,Low,Phone,9.94,4.0,Closed
TKT_000377,CUST_000425,2024-05-10,Account,Low,App,27.51,4.0,Closed
TKT_000378,CUST_000426,2024-08-23,Transaction,Low,App,34.97,5.0,Closed
TKT_000379,CUST_000427,2024-07-03,Other,Low,App,34.64,2.0,Closed
TKT_000380,CUST_000432,2024-07-23,Technical,Medium,Chat,23.12,4.0,Closed
TKT_000381,CUST_000434,2024-07-25,Other,High,Email,10.98,4.0,Closed
TKT_000382,CUST_000434,2024-07-04,Account,Low,App,8.74,5.0,Closed
TKT_000383,CUST_000434,2024-07-08,Card,Low,Email,3.9,5.0,Closed
TKT_000384,CUST_000435,2024-08-03,Other,Medium,Chat,18.56,5.0,Closed
TKT_000385,CUST_000436,2024-10-10,Transaction,High,App,51.57,4.0,Closed
TKT_000386,CUST_000438,2024-07-19,Technical,Low,Email,23.23,2.0,Closed
TKT_000387,CUST_000439,2024-07-03,Transaction,Medium,App,5.92,1.0,Closed
TKT_000388,CUST_000439,2024-06-23,Account,Low,Chat,32.86,3.0,Closed
TKT_000389,CUST_000439,2024-09-24,Technical,Low,App,23.61,4.0,Closed
TKT_000390,CUST_000448,2024-09-15,Technical,High,Email,13.56,5.0,Closed
TKT_000391,CUST_000448,2024-09-05,Transaction,Low,App,38.0,3.0,Closed
TKT_000392,CUST_000448,2024-06-21,Transaction,Low,App,2.23,3.0,Closed
TKT_000393,CUST_000449,2024-10-19,Transaction,Medium,Chat,15.12,1.0,Closed
TKT_000394,CUST_000449,2024-06-29,Card,Low,App,37.43,3.0,Closed
TKT_000395,CUST_000450,2024-06-28,Other,Low,Chat,26.17,5.0,Closed
TKT_000396,CUST_000451,2024-08-20,Account,High,App,13.81,2.0,Closed
TKT_000397,CUST_000453,2024-06-24,Account,Medium,App,,,Open
TKT_000398,CUST_000455,2024-09-17,Account,Low,Email,7.65,3.0,Closed
TKT_000399,CUST_000455,2024-08-28,Card,Low,Phone,30.27,3.0,Closed
TKT_000400,CUST_000456,2024-10-27,Account,Medium,Email,,,Open
TKT_000401,CUST_000458,2024-09-06,Transaction,Medium,Email,10.77,1.0,Closed
TKT_000402,CUST_000458,2024-10-01,Fraud,Low,App,6.94,2.0,Closed
TKT_000403,CUST_000459,2024-06-22,Other,Medium,Email,5.82,5.0,Closed
TKT_000404,CUST_000461,2024-08-16,Fraud,Low,Email,0.7,4.0,Closed
TKT_000405,CUST_000464,2024-09-14,Account,Medium,Email,97.84,4.0,Closed
TKT_000406,CUST_000466,2024-08-14,Technical,Low,App,13.13,3.0,Closed
TKT_000407,CUST_000467,2024-10-16,Technical,Medium,App,,,Open
TKT_000408,CUST_000467,2024-09-25,Transaction,Low,Email,7.69,1.0,Closed
TKT_000409,CUST_000469,2024-09-21,Transaction,Low,Chat,4.07,3.0,Closed
TKT_000410,CUST_000471,2024-10-22,Fraud,Medium,Phone,1.71,4.0,Closed
TKT_000411,CUST_000471,2024-08-16,Transaction,Low,Phone,19.1,2.0,Closed
TKT_000412,CUST_000471,2024-05-12,Card,Low,App,5.26,1.0,Closed
TKT_000413,CUST_000471,2024-06-16,Card,Low,Email,8.74,3.0,Closed
TKT_000414,CUST_000472,2024-08-18,Account,Low,Email,35.68,5.0,Closed
TKT_000415,CUST_000478,2024-08-03,Card,Low,App,32.49,4.0,Closed
TKT_000416,CUST_000478,2024-10-10,Card,Low,Chat,11.89,2.0,Closed
TKT_000417,CUST_000478,2024-08-14,Card,Low,Chat,,,Open
TKT_000418,CUST_000479,2024-09-22,Technical,Low,App,2.32,3.0,Closed
TKT_000419,CUST_000480,2024-07-06,Other,Low,Email,52.14,3.0,Closed
TKT_000420,CUST_000480,2024-08-13,Transaction,Low,Email,7.92,2.0,Closed
TKT_000421,CUST_000482,2024-06-21,Transaction,Low,Phone,18.65,3.0,Closed
TKT_000422,CUST_000482,2024-06-14,Technical,Low,Email,16.31,2.0,Closed
TKT_000423,CUST_000485,2024-09-19,Other,Low,Phone,61.71,2.0,Closed
TKT_000424,CUST_000485,2024-08-03,Account,Low,App,33.32,5.0,Closed
TKT_000425,CUST_000485,2024-08-06,Card,Low,App,33.54,5.0,Closed
TKT_000426,CUST_000488,2024-07-06,Other,Low,Phone,6.65,2.0,Closed
TKT_000427,CUST_000488,2024-05-04,Transaction,Low,App,16.87,2.0,Closed
TKT_000428,CUST_000488,2024-09-08,Technical,High,App,18.24,3.0,Closed
TKT_000429,CUST_000488,2024-06-13,Technical,High,Phone,6.72,3.0,Closed
TKT_000430,CUST_000488,2024-06-20,Fraud,Low,Chat,4.07,5.0,Closed
TKT_000431,CUST_000491,2024-05-09,Other,Medium,App,62.68,3.0,Closed
TKT_000432,CUST_000492,2024-07-28,Account,High,Email,17.82,2.0,Closed
TKT_000433,CUST_000493,2024-08-19,Fraud,Medium,Email,3.47,2.0,Closed
TKT_000434,CUST_000493,2024-07-02,Technical,Medium,Email,8.6,4.0,Closed
TKT_000435,CUST_000493,2024-06-09,Technical,Low,Chat,33.9,3.0,Closed
TKT_000436,CUST_000494,2024-05-25,Card,Low,Chat,5.64,3.0,Closed
TKT_000437,CUST_000495,2024-07-31,Card,Low,Email,12.02,4.0,Closed
TKT_000438,CUST_000496,2024-07-31,Fraud,Low,Phone,3.57,3.0,Closed
TKT_000439,CUST_000496,2024-05-15,Other,Medium,Phone,18.6,1.0,Closed
TKT_000440,CUST_000497,2024-10-21,Account,Low,App,26.09,5.0,Closed
TKT_000441,CUST_000500,2024-10-19,Technical,Medium,Chat,42.81,5.0,Closed
TKT_000442,CUST_000500,2024-08-27,Fraud,Low,Phone,10.07,2.0,Closed
TKT_000443,CUST_000500,2024-09-29,Fraud,Medium,Chat,1.42,2.0,Closed
TKT_000444,CUST_000501,2024-09-16,Transaction,Low,Email,16.99,4.0,Closed
TKT_000445,CUST_000501,2024-07-15,Technical,Low,App,10.15,5.0,Closed
TKT_000446,CUST_000501,2024-05-19,Technical,Low,Phone,16.85,4.0,Closed
TKT_000447,CUST_000501,2024-05-24,Other,Medium,App,7.97,3.0,Closed
TKT_000448,CUST_000505,2024-05-10,Account,Medium,Email,24.42,3.0,Closed
TKT_000449,CUST_000506,2024-08-02,Technical,Medium,App,16.25,4.0,Closed
TKT_000450,CUST_000510,2024-07-25,Technical,Low,App,1.68,5.0,Closed
TKT_000451,CUST_000510,2024-09-04,Fraud,Low,Phone,1.63,1.0,Closed
TKT_000452,CUST_000512,2024-09-02,Transaction,Medium,Chat,4.19,1.0,Closed
TKT_000453,CUST_000512,2024-06-07,Account,Low,App,18.1,2.0,Closed
TKT_000454,CUST_000514,2024-06-27,Card,High,App,30.25,4.0,Closed
TKT_000455,CUST_000515,2024-05-12,Account,Low,App,39.16,2.0,Closed
TKT_000456,CUST_000517,2024-08-20,Account,Medium,App,6.8,5.0,Closed
TKT_000457,CUST_000517,2024-09-25,Transaction,Low,Email,62.36,3.0,Closed
TKT_000458,CUST_000517,2024-10-01,Transaction,Low,Phone,52.37,2.0,Closed
TKT_000459,CUST_000519,2024-07-08,Account,Medium,Email,31.9,5.0,Closed
TKT_000460,CUST_000519,2024-08-03,Fraud,Medium,App,1.63,3.0,Closed
TKT_000461,CUST_000520,2024-05-21,Transaction,Medium,Email,61.24,4.0,Closed
TKT_000462,CUST_000521,2024-05-16,Card,Low,Email,4.72,3.0,Closed
TKT_000463,CUST_000521,2024-06-10,Transaction,Low,Chat,35.19,4.0,Closed
TKT_000464,CUST_000521,2024-07-18,Account,Low,App,8.16,1.0,Closed
TKT_000465,CUST_000521,2024-08-22,Transaction,High,Phone,14.22,3.0,Closed
TKT_000466,CUST_000521,2024-05-08,Transaction,Low,App,42.97,3.0,Closed
TKT_000467,CUST_000521,2024-09-08,Card,Low,App,14.07,1.0,Closed
TKT_000468,CUST_000522,2024-05-20,Technical,Low,Email,10.93,3.0,Closed
TKT_000469,CUST_000523,2024-10-29,Card,Medium,Email,28.47,3.0,Closed
TKT_000470,CUST_000523,2024-05-10,Other,Low,Phone,42.4,2.0,Closed
TKT_000471,CUST_000523,2024-08-03,Technical,Medium,App,10.99,2.0,Closed
TKT_000472,CUST_000523,2024-06-20,Technical,Medium,Email,21.42,3.0,Closed
TKT_000473,CUST_000523,2024-08-20,Account,Medium,Email,,,Open
TKT_000474,CUST_000529,2024-07-17,Card,Low,Chat,,,Open
TKT_000475,CUST_000531,2024-06-26,Technical,Low,Email,26.66,2.0,Closed
TKT_000476,CUST_000531,2024-07-28,Fraud,Low,App,0.54,5.0,Closed
TKT_000477,CUST_000531,2024-10-30,Transaction,Low,Email,23.32,2.0,Closed
TKT_000478,CUST_000534,2024-08-01,Transaction,Low,App,16.7,1.0,Closed
TKT_000479,CUST_000534,2024-09-04,Technical,Low,Chat,41.15,3.0,Closed
TKT_000480,CUST_000534,2024-06-04,Transaction,Low,Chat,4.39,3.0,Closed
TKT_000481,CUST_000535,2024-07-19,Technical,High,Chat,33.06,1.0,Closed
TKT_000482,CUST_000536,2024-08-08,Fraud,Low,Phone,2.9,1.0,Closed
TKT_000483,CUST_000536,2024-05-07,Technical,Low,Email,6.77,2.0,Closed
TKT_000484,CUST_000536,2024-10-02,Technical,Low,App,7.83,5.0,Closed
TKT_000485,CUST_000536,2024-06-18,Transaction,Low,Email,34.45,1.0,Closed
TKT_000486,CUST_000536,2024-09-16,Other,Low,App,9.74,2.0,Closed
TKT_000487,CUST_000537,2024-10-10,Account,Medium,App,22.0,5.0,Closed
TKT_000488,CUST_000537,2024-08-13,Transaction,Medium,App,76.06,4.0,Closed
TKT_000489,CUST_000538,2024-09-12,Card,Low,Phone,19.21,4.0,Closed
TKT_000490,CUST_000539,2024-09-02,Technical,Low,Chat,47.78,5.0,Closed
TKT_000491,CUST_000540,2024-09-29,Transaction,Low,App,7.22,5.0,Closed
TKT_000492,CUST_000540,2024-06-26,Technical,High,Phone,10.89,1.0,Closed
TKT_000493,CUST_000540,2024-06-29,Fraud,Low,App,4.34,2.0,Closed
TKT_000494,CUST_000540,2024-08-17,Technical,Low,Chat,42.21,2.0,Closed
TKT_000495,CUST_000542,2024-05-05,Card,Low,App,15.22,1.0,Closed
TKT_000496,CUST_000544,2024-06-18,Technical,Low,App,20.19,5.0,Closed
TKT_000497,CUST_000546,2024-10-06,Account,Low,Phone,27.19,5.0,Closed
TKT_000498,CUST_000547,2024-10-29,Transaction,Medium,Email,,,Open
TKT_000499,CUST_000547,2024-09-22,Technical,High,App,10.38,4.0,Closed
TKT_000500,CUST_000547,2024-06-30,Technical,Low,Phone,31.18,5.0,Closed
TKT_000501,CUST_000547,2024-08-06,Transaction,Low,Email,54.62,1.0,Closed
TKT_000502,CUST_000547,2024-06-11,Account,Medium,App,29.69,5.0,Closed
TKT_000503,CUST_000550,2024-09-17,Technical,Medium,Email,28.51,3.0,Closed
TKT_000504,CUST_000551,2024-05-25,Account,Medium,App,20.74,5.0,Closed
TKT_000505,CUST_000552,2024-09-01,Other,Low,Email,71.21,3.0,Closed
TKT_000506,CUST_000552,2024-06-07,Technical,Low,Phone,,,Open
TKT_000507,CUST_000552,2024-05-25,Transaction,Medium,App,36.08,3.0,Closed
TKT_000508,CUST_000553,2024-07-08,Transaction,Medium,App,44.26,2.0,Closed
TKT_000509,CUST_000554,2024-07-18,Technical,High,Phone,47.56,5.0,Closed
TKT_000510,CUST_000558,2024-09-26,Fraud,Low,Email,8.89,5.0,Closed
TKT_000511,CUST_000562,2024-06-22,Transaction,Low,Phone,17.36,4.0,Closed
TKT_000512,CUST_000562,2024-10-08,Account,Medium,Phone,27.49,3.0,Closed
TKT_000513,CUST_000562,2024-06-03,Technical,Medium,Email,11.3,3.0,Closed
TKT_000514,CUST_000564,2024-08-04,Account,Medium,Phone,35.44,4.0,Closed
TKT_000515,CUST_000566,2024-07-24,Account,Low,Email,26.77,4.0,Closed
TKT_000516,CUST_000568,2024-05-07,Account,Low,Phone,,,Open
TKT_000517,CUST_000568,2024-10-07,Card,Low,App,9.47,5.0,Closed
TKT_000518,CUST_000569,2024-06-14,Transaction,Medium,App,10.3,2.0,Closed
TKT_000519,CUST_000569,2024-10-18,Transaction,Low,Phone,22.04,2.0,Closed
TKT_000520,CUST_000569,2024-07-19,Transaction,Low,Chat,5.27,2.0,Closed
TKT_000521,CUST_000569,2024-10-02,Other,High,App,26.37,3.0,Closed
TKT_000522,CUST_000569,2024-05-10,Account,Medium,Email,4.14,1.0,Closed
TKT_000523,CUST_000570,2024-10-29,Transaction,Low,Email,20.39,4.0,Closed
TKT_000524,CUST_000570,2024-05-19,Other,Low,App,,,Open
TKT_000525,CUST_000572,2024-10-08,Transaction,Medium,App,18.93,4.0,Closed
TKT_000526,CUST_000572,2024-08-02,Technical,Medium,Email,26.09,4.0,Closed
TKT_000527,CUST_000574,2024-05-12,Account,Medium,Email,24.95,3.0,Closed
TKT_000528,CUST_000574,2024-05-29,Account,Low,App,15.89,3.0,Closed
TKT_000529,CUST_000576,2024-06-28,Transaction,Medium,Phone,,,Open
TKT_000530,CUST_000577,2024-08-09,Transaction,Low,Chat,32.75,1.0,Closed
TKT_000531,CUST_000577,2024-05-27,Transaction,Low,Chat,14.04,4.0,Closed
TKT_000532,CUST_000578,2024-06-10,Fraud,Low,App,2.24,5.0,Closed
TKT_000533,CUST_000581,2024-06-09,Transaction,Medium,Chat,42.42,4.0,Closed
TKT_000534,CUST_000585,2024-06-18,Transaction,Low,Phone,22.15,4.0,Closed
TKT_000535,CUST_000585,2024-10-25,Other,Low,Email,45.42,3.0,Closed
TKT_000536,CUST_000585,2024-06-18,Card,High,Chat,24.45,4.0,Closed
TKT_000537,CUST_000586,2024-06-12,Card,Low,Phone,23.22,5.0,Closed
TKT_000538,CUST_000586,2024-06-08,Technical,Low,App,,,Open
TKT_000539,CUST_000586,2024-07-09,Transaction,Low,App,62.94,5.0,Closed
TKT_000540,CUST_000592,2024-07-14,Card,Low,Phone,13.12,3.0,Closed
TKT_000541,CUST_000596,2024-08-10,Account,Low,Phone,39.2,4.0,Closed
TKT_000542,CUST_000597,2024-05-25,Transaction,Low,Phone,19.98,5.0,Closed
TKT_000543,CUST_000599,2024-05-27,Other,Medium,Email,25.68,2.0,Closed
TKT_000544,CUST_000600,2024-08-04,Technical,Low,Phone,9.12,1.0,Closed
TKT_000545,CUST_000600,2024-08-01,Technical,Medium,App,13.97,1.0,Closed
TKT_000546,CUST_000600,2024-10-29,Account,Low,Email,5.83,2.0,Closed
TKT_000547,CUST_000603,2024-09-07,Transaction,Low,Phone,48.0,4.0,Closed
TKT_000548,CUST_000609,2024-05-07,Fraud,Low,App,,,Open
TKT_000549,CUST_000609,2024-07-08,Technical,Medium,Email,22.25,3.0,Closed
TKT_000550,CUST_000610,2024-10-18,Transaction,Low,App,,,Open
TKT_000551,CUST_000615,2024-10-11,Other,Low,Chat,27.04,1.0,Closed
TKT_000552,CUST_000615,2024-10-29,Transaction,Low,App,25.64,3.0,Closed
TKT_000553,CUST_000615,2024-08-13,Account,Medium,App,29.55,1.0,Closed
TKT_000554,CUST_000623,2024-09-28,Technical,Medium,App,52.64,5.0,Closed
TKT_000555,CUST_000626,2024-10-29,Other,Low,App,20.51,5.0,Closed
TKT_000556,CUST_000629,2024-06-19,Account,Low,Chat,14.64,3.0,Closed
TKT_000557,CUST_000631,2024-06-29,Transaction,Low,App,52.3,3.0,Closed
TKT_000558,CUST_000631,2024-06-18,Transaction,Low,App,21.41,3.0,Closed
TKT_000559,CUST_000631,2024-06-01,Account,High,Email,46.6,5.0,Closed
TKT_000560,CUST_000631,2024-06-11,Account,Low,App,8.35,3.0,Closed
TKT_000561,CUST_000631,2024-08-14,Other,Low,App,10.87,3.0,Closed
TKT_000562,CUST_000631,2024-05-28,Transaction,Low,Chat,28.5,4.0,Closed
TKT_000563,CUST_000632,2024-06-07,Transaction,Medium,Email,39.56,1.0,Closed
TKT_000564,CUST_000634,2024-06-18,Other,Low,Chat,19.82,4.0,Closed
TKT_000565,CUST_000635,2024-10-20,Card,Low,Email,25.92,4.0,Closed
TKT_000566,CUST_000635,2024-08-23,Transaction,Low,Chat,40.11,4.0,Closed
TKT_000567,CUST_000637,2024-07-18,Transaction,Low,Phone,10.05,2.0,Closed
TKT_000568,CUST_000641,2024-09-25,Card,Low,App,58.19,4.0,Closed
TKT_000569,CUST_000642,2024-08-28,Fraud,High,Phone,11.48,3.0,Closed
TKT_000570,CUST_000643,2024-06-20,Account,Medium,App,6.73,4.0,Closed
TKT_000571,CUST_000648,2024-10-28,Fraud,Medium,App,5.57,5.0,Closed
TKT_000572,CUST_000649,2024-06-05,Transaction,Low,Chat,61.74,3.0,Closed
TKT_000573,CUST_000649,2024-05-11,Other,High,Phone,30.94,2.0,Closed
TKT_000574,CUST_000651,2024-09-27,Transaction,Medium,Email,7.8,3.0,Closed
TKT_000575,CUST_000651,2024-09-28,Other,Low,Phone,8.47,4.0,Closed
TKT_000576,CUST_000651,2024-10-04,Other,Medium,App,106.96,4.0,Closed
TKT_000577,CUST_000651,2024-08-29,Other,Medium,Phone,17.62,2.0,Closed
TKT_000578,CUST_000653,2024-07-09,Technical,High,App,13.32,2.0,Closed
TKT_000579,CUST_000653,2024-09-06,Transaction,Low,App,,,Open
TKT_000580,CUST_000655,2024-09-13,Transaction,Medium,Email,11.49,3.0,Closed
TKT_000581,CUST_000655,2024-06-25,Technical,High,Chat,44.24,2.0,Closed
TKT_000582,CUST_000656,2024-05-29,Transaction,Low,Chat,13.29,3.0,Closed
TKT_000583,CUST_000656,2024-10-02,Transaction,Low,Phone,34.51,5.0,Closed
TKT_000584,CUST_000656,2024-05-22,Card,Medium,Phone,11.0,3.0,Closed
TKT_000585,CUST_000656,2024-10-03,Account,Low,Email,18.04,3.0,Closed
TKT_000586,CUST_000660,2024-10-18,Transaction,Low,Phone,14.33,4.0,Closed
TKT_000587,CUST_000661,2024-08-25,Account,Low,Chat,9.76,5.0,Closed
TKT_000588,CUST_000663,2024-07-04,Account,Medium,App,,,Open
TKT_000589,CUST_000667,2024-10-25,Fraud,High,Phone,2.11,4.0,Closed
TKT_000590,CUST_000667,2024-10-08,Technical,High,Phone,54.44,5.0,Closed
TKT_000591,CUST_000667,2024-05-13,Transaction,High,App,5.81,4.0,Closed
TKT_000592,CUST_000669,2024-09-29,Transaction,Low,App,13.76,2.0,Closed
TKT_000593,CUST_000670,2024-06-13,Card,High,Chat,32.11,1.0,Closed
TKT_000594,CUST_000672,2024-09-20,Card,Low,Email,22.41,5.0,Closed
TKT_000595,CUST_000673,2024-05-27,Transaction,Medium,Phone,12.1,3.0,Closed
TKT_000596,CUST_000673,2024-07-31,Technical,Low,Phone,31.05,2.0,Closed
TKT_000597,CUST_000673,2024-06-09,Transaction,Low,Email,3.6,1.0,Closed
TKT_000598,CUST_000675,2024-06-28,Technical,Low,Chat,46.85,3.0,Closed
TKT_000599,CUST_000675,2024-05-22,Transaction,Low,App,11.67,3.0,Closed
TKT_000600,CUST_000676,2024-06-27,Card,Medium,Phone,6.42,4.0,Closed
TKT_000601,CUST_000677,2024-06-13,Card,Low,App,30.59,4.0,Closed
TKT_000602,CUST_000680,2024-10-16,Technical,Low,App,18.72,3.0,Closed
TKT_000603,CUST_000681,2024-09-13,Card,Low,App,14.59,3.0,Closed
TKT_000604,CUST_000682,2024-10-29,Other,Low,Phone,29.52,4.0,Closed
TKT_000605,CUST_000682,2024-07-05,Transaction,Low,App,42.14,5.0,Closed
TKT_000606,CUST_000684,2024-08-31,Card,Medium,App,14.92,4.0,Closed
TKT_000607,CUST_000684,2024-05-24,Fraud,Low,Chat,2.97,5.0,Closed
TKT_000608,CUST_000686,2024-10-02,Fraud,Low,App,0.91,2.0,Closed
TKT_000609,CUST_000687,2024-07-29,Transaction,Medium,App,18.83,5.0,Closed
TKT_000610,CUST_000687,2024-05-07,Account,Medium,App,11.73,5.0,Closed
TKT_000611,CUST_000690,2024-06-08,Card,Low,Chat,17.01,5.0,Closed
TKT_000612,CUST_000691,2024-08-14,Transaction,Low,App,17.69,5.0,Closed
TKT_000613,CUST_000692,2024-09-15,Account,Low,App,,,Open
TKT_000614,CUST_000693,2024-05-12,Technical,Medium,App,7.64,1.0,Closed
TKT_000615,CUST_000693,2024-06-16,Account,Low,Phone,6.12,2.0,Closed
TKT_000616,CUST_000697,2024-06-28,Other,Medium,Email,46.65,4.0,Closed
TKT_000617,CUST_000698,2024-05-05,Transaction,Medium,Email,27.37,5.0,Closed
TKT_000618,CUST_000700,2024-08-03,Transaction,Medium,Email,2.67,4.0,Closed
TKT_000619,CUST_000704,2024-07-30,Account,Medium,App,13.91,5.0,Closed
TKT_000620,CUST_000705,2024-08-23,Account,Low,Chat,12.31,4.0,Closed
TKT_000621,CUST_000705,2024-08-15,Fraud,Low,App,3.46,4.0,Closed
TKT_000622,CUST_000706,2024-07-12,Other,High,App,54.51,5.0,Closed
TKT_000623,CUST_000707,2024-05-17,Fraud,Low,Chat,1.32,2.0,Closed
TKT_000624,CUST_000707,2024-09-14,Transaction,Medium,App,36.04,2.0,Closed
TKT_000625,CUST_000707,2024-07-29,Transaction,High,App,46.7,4.0,Closed
TKT_000626,CUST_000708,2024-07-19,Transaction,Low,Phone,36.56,3.0,Closed
TKT_000627,CUST_000709,2024-08-10,Technical,Medium,Email,72.59,5.0,Closed
TKT_000628,CUST_000710,2024-06-20,Technical,Low,Phone,17.03,5.0,Closed
TKT_000629,CUST_000712,2024-05-14,Card,Low,Email,3.69,5.0,Closed
TKT_000630,CUST_000714,2024-09-17,Account,Low,Chat,23.11,5.0,Closed
TKT_000631,CUST_000715,2024-08-24,Fraud,High,Phone,3.88,3.0,Closed
TKT_000632,CUST_000715,2024-07-16,Transaction,Low,Phone,16.03,3.0,Closed
TKT_000633,CUST_000716,2024-10-29,Transaction,Low,Phone,18.94,2.0,Closed
TKT_000634,CUST_000716,2024-10-17,Technical,Medium,Phone,60.93,5.0,Closed
TKT_000635,CUST_000718,2024-06-30,Transaction,Low,App,34.17,2.0,Closed
TKT_000636,CUST_000718,2024-07-25,Fraud,Low,Email,5.53,5.0,Closed
TKT_000637,CUST_000718,2024-06-04,Technical,High,Phone,22.29,4.0,Closed
TKT_000638,CUST_000720,2024-09-02,Account,Medium,Email,22.63,3.0,Closed
TKT_000639,CUST_000720,2024-09-05,Technical,Low,App,26.97,5.0,Closed
TKT_000640,CUST_000722,2024-08-13,Transaction,Low,App,15.46,5.0,Closed
TKT_000641,CUST_000725,2024-06-16,Account,Low,App,71.05,4.0,Closed
TKT_000642,CUST_000730,2024-07-31,Account,Low,App,19.43,1.0,Closed
TKT_000643,CUST_000730,2024-07-15,Transaction,Low,Email,45.57,4.0,Closed
TKT_000644,CUST_000731,2024-05-04,Other,Low,Email,11.7,5.0,Closed
TKT_000645,CUST_000732,2024-09-02,Account,Low,App,24.31,2.0,Closed
TKT_000646,CUST_000733,2024-07-10,Card,Medium,Chat,21.7,4.0,Closed
TKT_000647,CUST_000734,2024-06-28,Transaction,Medium,Chat,54.6,4.0,Closed
TKT_000648,CUST_000734,2024-10-25,Technical,Low,App,10.35,2.0,Closed
TKT_000649,CUST_000734,2024-07-24,Technical,Low,App,29.13,1.0,Closed
TKT_000650,CUST_000734,2024-08-25,Transaction,Low,App,11.52,2.0,Closed
